mr0_12,1207,B
mr0_12,1208,A
mr0_12,1209,B
mr0_12,1210,A
mr0_13,1300,B
mr0_13,1301,B
mr0_13,1302,B
mr0_13,1303,A
mr0_13,1304,B
mr0_13,1305,B
mr0_13,1306,A
mr0_13,1307,A
mr0_13,1308,A
mr0_13,1309,A
mr0_13,1310,A
mr0_14,1400,B
mr0_14,1401,B
mr0_14,1402,B
mr0_14,1403,B
mr0_14,1404,B
mr0_14,1405,B
mr0_14,1406,A
mr0_14,1407,A
mr0_14,1408,A
mr0_14,1409,A
mr0_14,1410,A
mr0_15,1500,B
mr0_15,1501,B
mr0_15,1502,B
mr0_15,1503,B
mr0_15,1504,A
mr0_15,1505,B
mr0_15,1506,A
mr0_15,1507,A
mr0_15,1508,A
mr0_15,1509,A
mr0_15,1510,A
mr0_16,1600,B
mr0_16,1601,B
mr0_16,1602,B
mr0_16,1603,B
mr0_16,1604,A
mr0_16,1605,A
mr0_16,1606,B
mr0_16,1607,B
mr0_16,1608,A
mr0_16,1609,A
mr0_16,1610,A
mr0_17,1700,B
mr0_17,1701,B
mr0_17,1702,B
mr0_17,1703,A
mr0_17,1704,B
mr0_17,1705,A
mr0_17,1706,B
mr0_17,1707,B
mr0_17,1708,A
mr0_17,1709,A
mr0_17,1710,A
mr0_18,1800,B
mr0_18,1801,B
mr0_18,1802,B
mr0_18,1803,B
mr0_18,1804,B
mr0_18,1805,B
mr0_18,1806,A
mr0_18,1807,A
mr0_18,1808,A
mr0_18,1809,A
mr0_18,1810,A
mr0_19,1900,B
mr0_19,1901,B
mr0_19,1902,B
mr0_19,1903,A
mr0_19,1904,B
mr0_19,1905,A
mr0_19,1906,B
mr0_19,1907,A
mr0_19,1908,A
mr0_19,1909,A
mr0_19,1910,A
mr0_20,2000,B
mr0_20,2001,B
mr0_20,2002,B
mr0_20,2003,A
mr0_20,2004,B
mr0_20,2005,B
mr0_20,2006,B
mr0_20,2007,B
mr0_20,2008,A
mr0_20,2009,A
mr0_20,2010,A
mr0_21,2100,B
mr0_21,2101,B
mr0_21,2102,B
mr0_21,2103,B
mr0_21,2104,A
mr0_21,2105,B
mr0_21,2106,A
mr0_21,2107,B
mr0_21,2108,A
mr0_21,2109,A
mr0_21,2110,A
mr0_22,2200,B
mr0_22,2201,B
mr0_22,2202,B
mr0_22,2203,B
mr0_22,2204,A
mr0_22,2205,B
mr0_22,2206,B
mr0_22,2207,B
mr0_22,2208,A
mr0_22,2209,A
mr0_22,2210,A
mr0_23,2300,B
mr0_23,2301,B
mr0_23,2302,B
mr0_23,2303,B
mr0_23,2304,B
mr0_23,2305,A
mr0_23,2306,A
mr0_23,2307,A
mr0_23,2308,A
mr0_23,2309,A
mr0_23,2310,A
mr0_24,2400,B
mr0_24,2401,B
mr0_24,2402,B
mr0_24,2403,B
mr0_24,2404,B
mr0_24,2405,B
mr0_24,2406,B
mr0_24,2407,A
mr0_24,2408,A
mr0_24,2409,A
mr0_24,2410,A
mr0_25,2500,B
mr0_25,2501,B
mr0_25,2502,A
mr0_25,2503,B
mr0_25,2504,A
mr0_25,2505,B
mr0_25,2506,B
mr0_25,2507,A
mr0_25,2508,A
mr0_25,2509,A
mr0_25,2510,A
mr0_26,2600,B
mr0_26,2601,B
mr0_26,2602,B
mr0_26,2603,B
mr0_26,2604,B
mr0_26,2605,B
mr0_26,2606,B
mr0_26,2607,A
mr0_26,2608,B
mr0_26,2609,A
mr0_26,2610,A
mr0_27,2700,B
mr0_27,2701,B
mr0_27,2702,B
mr0_27,2703,A
mr0_27,2704,B
mr0_27,2705,A
mr0_27,2706,B
mr0_27,2707,A
mr0_27,2708,B
mr0_27,2709,A
mr0_27,2710,A
mr0_28,2800,B
mr0_28,2801,B
mr0_28,2802,B
mr0_28,2803,B
mr0_28,2804,B
mr0_28,2805,A
mr0_28,2806,A
mr0_28,2807,A
mr0_28,2808,A
mr0_28,2809,A
mr0_28,2810,A
mr0_29,2900,B
mr0_29,2901,B
mr0_29,2902,A
mr0_29,2903,B
mr0_29,2904,A
mr0_29,2905,A
mr0_29,2906,A
mr0_29,2907,A
mr0_29,2908,A
mr0_29,2909,A
mr0_29,2910,A
mr0_30,3000,B
mr0_30,3001,B
mr0_30,3002,B
mr0_30,3003,A
mr0_30,3004,B
mr0_30,3005,B
mr0_30,3006,A
mr0_30,3007,A
mr0_30,3008,A
mr0_30,3009,A
mr0_30,3010,A
mr0_31,3100,B
mr0_31,3101,B
mr0_31,3102,B
mr0_31,3103,B
mr0_31,3104,A
mr0_31,3105,A
mr0_31,3106,A
mr0_31,3107,B
mr0_31,3108,A
mr0_31,3109,A
mr0_31,3110,A
mr0_32,3200,B
mr0_32,3201,B
mr0_32,3202,A
mr0_32,3203,A
mr0_32,3204,A
mr0_32,3205,A
mr0_32,3206,A
mr0_32,3207,A
mr0_32,3208,A
mr0_32,3209,A
mr0_32,3210,A
mr0_33,3300,B
mr0_33,3301,B
mr0_33,3302,B
mr0_33,3303,A
mr0_33,3304,B
mr0_33,3305,A
mr0_33,3306,A
mr0_33,3307,A
mr0_33,3308,A
mr0_33,3309,A
mr0_33,3310,A
mr0_34,3400,B
mr0_34,3401,B
mr0_34,3402,A
mr0_34,3403,A
mr0_34,3404,A
mr0_34,3405,A
mr0_34,3406,A
mr0_34,3407,B
mr0_34,3408,A
mr0_34,3409,B
mr0_34,3410,A
mr0_35,3500,B
mr0_35,3501,B
mr0_35,3502,B
mr0_35,3503,A
mr0_35,3504,B
mr0_35,3505,B
mr0_35,3506,A
mr0_35,3507,A
mr0_35,3508,B
mr0_35,3509,A
mr0_35,3510,A
mr0_36,3600,B
mr0_36,3601,B
mr0_36,3602,A
mr0_36,3603,B
mr0_36,3604,B
mr0_36,3605,B
mr0_36,3606,B
mr0_36,3607,A
mr0_36,3608,A
mr0_36,3609,A
mr0_36,3610,A
mr0_37,3700,B
mr0_37,3701,A
mr0_37,3702,B
mr0_37,3703,B
mr0_37,3704,B
mr0_37,3705,A
mr0_37,3706,A
mr0_37,3707,A
mr0_37,3708,B
mr0_37,3709,A
mr0_37,3710,A
mr0_38,3800,B
mr0_38,3801,B
mr0_38,3802,B
mr0_38,3803,B
mr0_38,3804,A
mr0_38,3805,B
mr0_38,3806,B
mr0_38,3807,A
mr0_38,3808,A
mr0_38,3809,A
mr0_38,3810,A
mr0_39,3900,B
mr0_39,3901,B
mr0_39,3902,B
mr0_39,3903,A
mr0_39,3904,A
mr0_39,3905,B
mr0_39,3906,A
mr0_39,3907,B
mr0_39,3908,A
mr0_39,3909,A
mr0_39,3910,A
mr0_40,4000,B
mr0_40,4001,B
mr0_40,4002,B
mr0_40,4003,B
mr0_40,4004,B
mr0_40,4005,B
mr0_40,4006,A
mr0_40,4007,A
mr0_40,4008,A
mr0_40,4009,A
mr0_40,4010,A
mr0_41,4100,B
mr0_41,4101,B
mr0_41,4102,B
mr0_41,4103,A
mr0_41,4104,A
mr0_41,4105,B
mr0_41,4106,A
mr0_41,4107,B
mr0_41,4108,A
mr0_41,4109,A
mr0_41,4110,A
mr0_42,4200,B
mr0_42,4201,A
mr0_42,4202,A
mr0_42,4203,B
mr0_42,4204,B
mr0_42,4205,A
mr0_42,4206,A
mr0_42,4207,A
mr0_42,4208,A
mr0_42,4209,A
mr0_42,4210,A
mr0_43,4300,B
mr0_43,4301,B
mr0_43,4302,A
mr0_43,4303,B
mr0_43,4304,A
mr0_43,4305,A
mr0_43,4306,B
mr0_43,4307,A
mr0_43,4308,A
mr0_43,4309,A
mr0_43,4310,A
mr0_44,4400,B
mr0_44,4401,B
mr0_44,4402,A
mr0_44,4403,B
mr0_44,4404,B
mr0_44,4405,A
mr0_44,4406,B
mr0_44,4407,A
mr0_44,4408,A
mr0_44,4409,A
mr0_44,4410,A
mr0_45,4500,B
mr0_45,4501,B
mr0_45,4502,B
mr0_45,4503,B
mr0_45,4504,B
mr0_45,4505,A
mr0_45,4506,B
mr0_45,4507,A
mr0_45,4508,A
mr0_45,4509,A
mr0_45,4510,A
mr0_46,4600,B
mr0_46,4601,B
mr0_46,4602,B
mr0_46,4603,B
mr0_46,4604,A
mr0_46,4605,B
mr0_46,4606,B
mr0_46,4607,A
mr0_46,4608,A
mr0_46,4609,A
mr0_46,4610,A
mr0_47,4700,B
mr0_47,4701,B
mr0_47,4702,A
mr0_47,4703,B
mr0_47,4704,B
mr0_47,4705,A
mr0_47,4706,B
mr0_47,4707,A
mr0_47,4708,B
mr0_47,4709,A
mr0_47,4710,A
mr0_48,4800,B
mr0_48,4801,A
mr0_48,4802,B
mr0_48,4803,B
mr0_48,4804,B
mr0_48,4805,B
mr0_48,4806,A
mr0_48,4807,B
mr0_48,4808,A
mr0_48,4809,B
mr0_48,4810,A
mr0_49,4900,B
mr0_49,4901,B
mr0_49,4902,B
mr0_49,4903,A
mr0_49,4904,A
mr0_49,4905,B
mr0_49,4906,B
mr0_49,4907,B
mr0_49,4908,A
mr0_49,4909,A
mr0_49,4910,A
mr0_50,5000,B
mr0_50,5001,B
mr0_50,5002,B
mr0_50,5003,B
mr0_50,5004,A
mr0_50,5005,B
mr0_50,5006,A
mr0_50,5007,B
mr0_50,5008,A
mr0_50,5009,A
mr0_50,5010,A
mr0_51,5100,B
mr0_51,5101,A
mr0_51,5102,A
mr0_51,5103,B
mr0_51,5104,B
mr0_51,5105,B
mr0_51,5106,B
mr0_51,5107,A
mr0_51,5108,A
mr0_51,5109,B
mr0_51,5110,A
mr0_52,5200,B
mr0_52,5201,B
mr0_52,5202,A
mr0_52,5203,B
mr0_52,5204,B
mr0_52,5205,B
mr0_52,5206,B
mr0_52,5207,B
mr0_52,5208,A
mr0_52,5209,A
mr0_52,5210,A
mr0_53,5300,B
mr0_53,5301,B
mr0_53,5302,A
mr0_53,5303,B
mr0_53,5304,A
mr0_53,5305,A
mr0_53,5306,A
mr0_53,5307,B
mr0_53,5308,A
mr0_53,5309,A
mr0_53,5310,A
mr0_54,5400,B
mr0_54,5401,B
mr0_54,5402,B
mr0_54,5403,B
mr0_54,5404,B
mr0_54,5405,A
mr0_54,5406,A
mr0_54,5407,B
mr0_54,5408,B
mr0_54,5409,A
mr0_54,5410,A
mr0_55,5500,B
mr0_55,5501,B
mr0_55,5502,B
mr0_55,5503,B
mr0_55,5504,A
mr0_55,5505,A
mr0_55,5506,A
mr0_55,5507,A
mr0_55,5508,A
mr0_55,5509,A
mr0_55,5510,A
mr0_56,5600,B
mr0_56,5601,B
mr0_56,5602,A
mr0_56,5603,B
mr0_56,5604,B
mr0_56,5605,A
mr0_56,5606,B
mr0_56,5607,B
mr0_56,5608,A
mr0_56,5609,B
mr0_56,5610,A
mr0_57,5700,B
mr0_57,5701,B
mr0_57,5702,B
mr0_57,5703,A
mr0_57,5704,A
mr0_57,5705,A
mr0_57,5706,B
mr0_57,5707,A
mr0_57,5708,A
mr0_57,5709,A
mr0_57,5710,A
mr0_58,5800,B
mr0_58,5801,B
mr0_58,5802,B
mr0_58,5803,B
mr0_58,5804,B
mr0_58,5805,A
mr0_58,5806,B
mr0_58,5807,A
mr0_58,5808,A
mr0_58,5809,A
mr0_58,5810,A
mr0_59,5900,B
mr0_59,5901,B
mr0_59,5902,A
mr0_59,5903,B
mr0_59,5904,A
mr0_59,5905,B
mr0_59,5906,A
mr0_59,5907,A
mr0_59,5908,A
mr0_59,5909,A
mr0_59,5910,A
mr0_60,6000,B
mr0_60,6001,B
mr0_60,6002,B
mr0_60,6003,B
mr0_60,6004,B
mr0_60,6005,B
mr0_60,6006,A
mr0_60,6007,B
mr0_60,6008,B
mr0_60,6009,A
mr0_60,6010,A
mr0_61,6100,B
mr0_61,6101,B
mr0_61,6102,B
mr0_61,6103,A
mr0_61,6104,B
mr0_61,6105,A
mr0_61,6106,A
mr0_61,6107,A
mr0_61,6108,A
mr0_61,6109,A
mr0_61,6110,A
mr0_62,6200,B
mr0_62,6201,B
mr0_62,6202,B
mr0_62,6203,B
mr0_62,6204,A
mr0_62,6205,B
mr0_62,6206,B
mr0_62,6207,B
mr0_62,6208,A
mr0_62,6209,A
mr0_62,6210,A
mr0_63,6300,B
mr0_63,6301,B
mr0_63,6302,B
mr0_63,6303,A
mr0_63,6304,B
mr0_63,6305,B
mr0_63,6306,A
mr0_63,6307,B
mr0_63,6308,A
mr0_63,6309,B
mr0_63,6310,A
mr0_64,6400,B
mr0_64,6401,B
mr0_64,6402,B
mr0_64,6403,B
mr0_64,6404,B
mr0_64,6405,A
mr0_64,6406,A
mr0_64,6407,A
mr0_64,6408,A
mr0_64,6409,A
mr0_64,6410,A
mr0_65,6500,B
mr0_65,6501,B
mr0_65,6502,B
mr0_65,6503,B
mr0_65,6504,B
mr0_65,6505,A
mr0_65,6506,B
mr0_65,6507,A
mr0_65,6508,A
mr0_65,6509,A
mr0_65,6510,A
mr0_66,6600,B
mr0_66,6601,B
mr0_66,6602,B
mr0_66,6603,B
mr0_66,6604,A
mr0_66,6605,B
mr0_66,6606,B
mr0_66,6607,A
mr0_66,6608,A
mr0_66,6609,A
mr0_66,6610,A
mr0_67,6700,B
mr0_67,6701,B
mr0_67,6702,B
mr0_67,6703,B
mr0_67,6704,B
mr0_67,6705,B
mr0_67,6706,A
mr0_67,6707,A
mr0_67,6708,A
mr0_67,6709,A
mr0_67,6710,A
mr0_68,6800,B
mr0_68,6801,B
mr0_68,6802,B
mr0_68,6803,A
mr0_68,6804,B
mr0_68,6805,A
mr0_68,6806,A
mr0_68,6807,A
mr0_68,6808,A
mr0_68,6809,A
mr0_68,6810,A
mr0_69,6900,B
mr0_69,6901,B
mr0_69,6902,B
mr0_69,6903,B
mr0_69,6904,B
mr0_69,6905,B
mr0_69,6906,B
mr0_69,6907,A
mr0_69,6908,A
mr0_69,6909,A
mr0_69,6910,A
mr0_70,7000,B
mr0_70,7001,B
mr0_70,7002,B
mr0_70,7003,A
mr0_70,7004,A
mr0_70,7005,A
mr0_70,7006,B
mr0_70,7007,A
mr0_70,7008,A
mr0_70,7009,A
mr0_70,7010,A
mr0_71,7100,B
mr0_71,7101,B
mr0_71,7102,B
mr0_71,7103,A
mr0_71,7104,B
mr0_71,7105,A
mr0_71,7106,A
mr0_71,7107,A
mr0_71,7108,A
mr0_71,7109,A
mr0_71,7110,A
mr0_72,7200,B
mr0_72,7201,B
mr0_72,7202,B
mr0_72,7203,B
mr0_72,7204,A
mr0_72,7205,A
mr0_72,7206,A
mr0_72,7207,B
mr0_72,7208,A
mr0_72,7209,A
mr0_72,7210,A
mr0_73,7300,B
mr0_73,7301,B
mr0_73,7302,B
mr0_73,7303,B
mr0_73,7304,A
mr0_73,7305,B
mr0_73,7306,A
mr0_73,7307,A
mr0_73,7308,B
mr0_73,7309,A
mr0_73,7310,A
mr0_74,7400,B
mr0_74,7401,B
mr0_74,7402,B
mr0_74,7403,B
mr0_74,7404,A
mr0_74,7405,A
mr0_74,7406,A
mr0_74,7407,A
mr0_74,7408,A
mr0_74,7409,A
mr0_74,7410,A
mr0_75,7500,B
mr0_75,7501,B
mr0_75,7502,A
mr0_75,7503,B
mr0_75,7504,B
mr0_75,7505,A
mr0_75,7506,A
mr0_75,7507,A
mr0_75,7508,A
mr0_75,7509,B
mr0_75,7510,A
mr0_76,7600,B
mr0_76,7601,B
mr0_76,7602,B
mr0_76,7603,B
mr0_76,7604,A
mr0_76,7605,A
mr0_76,7606,A
mr0_76,7607,B
mr0_76,7608,A
mr0_76,7609,B
mr0_76,7610,A
mr0_77,7700,B
mr0_77,7701,A
mr0_77,7702,B
mr0_77,7703,B
mr0_77,7704,B
mr0_77,7705,A
mr0_77,7706,B
mr0_77,7707,A
mr0_77,7708,A
mr0_77,7709,A
mr0_77,7710,A
mr0_78,7800,B
mr0_78,7801,B
mr0_78,7802,B
mr0_78,7803,B
mr0_78,7804,B
mr0_78,7805,B
mr0_78,7806,A
mr0_78,7807,B
mr0_78,7808,A
mr0_78,7809,A
mr0_78,7810,A
mr0_79,7900,B
mr0_79,7901,B
mr0_79,7902,A
mr0_79,7903,A
mr0_79,7904,A
mr0_79,7905,A
mr0_79,7906,A
mr0_79,7907,A
mr0_79,7908,A
mr0_79,7909,A
mr0_79,7910,A
mr0_80,8000,B
mr0_80,8001,B
mr0_80,8002,B
mr0_80,8003,B
mr0_80,8004,B
mr0_80,8005,B
mr0_80,8006,B
mr0_80,8007,A
mr0_80,8008,A
mr0_80,8009,A
mr0_80,8010,A
mr0_81,8100,B
mr0_81,8101,B
mr0_81,8102,B
mr0_81,8103,A
mr0_81,8104,B
mr0_81,8105,A
mr0_81,8106,B
mr0_81,8107,B
mr0_81,8108,A
mr0_81,8109,B
mr0_81,8110,A
mr0_82,8200,B
mr0_82,8201,B
mr0_82,8202,A
mr0_82,8203,B
mr0_82,8204,B
mr0_82,8205,B
mr0_82,8206,A
mr0_82,8207,B
mr0_82,8208,A
mr0_82,8209,A
mr0_82,8210,A
mr0_83,8300,B
mr0_83,8301,B
mr0_83,8302,B
mr0_83,8303,A
mr0_83,8304,B
mr0_83,8305,B
mr0_83,8306,A
mr0_83,8307,A
mr0_83,8308,A
mr0_83,8309,A
mr0_83,8310,A
mr0_84,8400,B
mr0_84,8401,B
mr0_84,8402,B
mr0_84,8403,B
mr0_84,8404,B
mr0_84,8405,B
mr0_84,8406,A
mr0_84,8407,A
mr0_84,8408,A
mr0_84,8409,A
mr0_84,8410,A
mr0_85,8500,B
mr0_85,8501,A
mr0_85,8502,B
mr0_85,8503,B
mr0_85,8504,B
mr0_85,8505,A
mr0_85,8506,B
mr0_85,8507,A
mr0_85,8508,A
mr0_85,8509,A
mr0_85,8510,A
mr0_86,8600,B
mr0_86,8601,B
mr0_86,8602,B
mr0_86,8603,B
mr0_86,8604,B
mr0_86,8605,B
mr0_86,8606,B
mr0_86,8607,B
mr0_86,8608,A
mr0_86,8609,A
mr0_86,8610,A
mr0_87,8700,B
mr0_87,8701,A
mr0_87,8702,B
mr0_87,8703,A
mr0_87,8704,A
mr0_87,8705,A
mr0_87,8706,A
mr0_87,8707,B
mr0_87,8708,A
mr0_87,8709,A
mr0_87,8710,A
mr0_88,8800,B
mr0_88,8801,B
mr0_88,8802,B
mr0_88,8803,B
mr0_88,8804,A
mr0_88,8805,B
mr0_88,8806,A
mr0_88,8807,A
mr0_88,8808,B
mr0_88,8809,A
mr0_88,8810,A
mr0_89,8900,B
mr0_89,8901,B
mr0_89,8902,B
mr0_89,8903,A
mr0_89,8904,B
mr0_89,8905,B
mr0_89,8906,B
mr0_89,8907,B
mr0_89,8908,A
mr0_89,8909,A
mr0_89,8910,A
mr0_90,9000,B
mr0_90,9001,B
mr0_90,9002,B
mr0_90,9003,B
mr0_90,9004,A
mr0_90,9005,B
mr0_90,9006,B
mr0_90,9007,A
mr0_90,9008,A
mr0_90,9009,A
mr0_90,9010,A
mr0_91,9100,B
mr0_91,9101,B
mr0_91,9102,B
mr0_91,9103,B
mr0_91,9104,B
mr0_91,9105,B
mr0_91,9106,A
mr0_91,9107,A
mr0_91,9108,A
mr0_91,9109,A
mr0_91,9110,A
mr0_92,9200,B
mr0_92,9201,B
mr0_92,9202,A
mr0_92,9203,A
mr0_92,9204,A
mr0_92,9205,B
mr0_92,9206,B
mr0_92,9207,A
mr0_92,9208,A
mr0_92,9209,A
mr0_92,9210,A
mr0_93,9300,B
mr0_93,9301,B
mr0_93,9302,B
mr0_93,9303,A
mr0_93,9304,A
mr0_93,9305,B
mr0_93,9306,B
mr0_93,9307,B
mr0_93,9308,A
mr0_93,9309,A
mr0_93,9310,A
mr0_94,9400,B
mr0_94,9401,B
mr0_94,9402,B
mr0_94,9403,B
mr0_94,9404,B
mr0_94,9405,B
mr0_94,9406,B
mr0_94,9407,A
mr0_94,9408,A
mr0_94,9409,A
mr0_94,9410,A
mr0_95,9500,B
mr0_95,9501,A
mr0_95,9502,B
mr0_95,9503,B
mr0_95,9504,B
mr0_95,9505,A
mr0_95,9506,A
mr0_95,9507,B
mr0_95,9508,A
mr0_95,9509,A
mr0_95,9510,A
mr0_96,9600,B
mr0_96,9601,B
mr0_96,9602,B
mr0_96,9603,B
mr0_96,9604,B
mr0_96,9605,B
mr0_96,9606,A
mr0_96,9607,A
mr0_96,9608,A
mr0_96,9609,A
mr0_96,9610,A
mr0_97,9700,B
mr0_97,9701,A
mr0_97,9702,B
mr0_97,9703,B
mr0_97,9704,A
mr0_97,9705,A
mr0_97,9706,A
mr0_97,9707,B
mr0_97,9708,B
mr0_97,9709,A
mr0_97,9710,A
mr0_98,9800,B
mr0_98,9801,B
mr0_98,9802,B
mr0_98,9803,A
mr0_98,9804,B
mr0_98,9805,A
mr0_98,9806,B
mr0_98,9807,A
mr0_98,9808,B
mr0_98,9809,A
mr0_98,9810,A
mr0_99,9900,B
mr0_99,9901,B
mr0_99,9902,B
mr0_99,9903,B
mr0_99,9904,B
mr0_99,9905,B
mr0_99,9906,A
mr0_99,9907,A
mr0_99,9908,A
mr0_99,9909,A
mr0_99,9910,A
mr0_100,10000,B
mr0_100,10001,B
mr0_100,10002,B
mr0_100,10003,A
mr0_100,10004,A
mr0_100,10005,B
mr0_100,10006,A
mr0_100,10007,A
mr0_100,10008,A
mr0_100,10009,A
mr0_100,10010,A
mr0_101,10100,B
mr0_101,10101,B
mr0_101,10102,B
mr0_101,10103,B
mr0_101,10104,B
mr0_101,10105,B
mr0_101,10106,B
mr0_101,10107,A
mr0_101,10108,A
mr0_101,10109,A
mr0_101,10110,A
mr0_102,10200,B
mr0_102,10201,A
mr0_102,10202,B
mr0_102,10203,B
mr0_102,10204,A
mr0_102,10205,A
mr0_102,10206,A
mr0_102,10207,A
mr0_102,10208,B
mr0_102,10209,A
mr0_102,10210,A
mr0_103,10300,B
mr0_103,10301,B
mr0_103,10302,B
mr0_103,10303,A
mr0_103,10304,A
mr0_103,10305,A
mr0_103,10306,A
mr0_103,10307,B
mr0_103,10308,B
mr0_103,10309,A
mr0_103,10310,A
mr0_104,10400,B
mr0_104,10401,B
mr0_104,10402,A
mr0_104,10403,B
mr0_104,10404,A
mr0_104,10405,A
mr0_104,10406,A
mr0_104,10407,A
mr0_104,10408,A
mr0_104,10409,A
mr0_104,10410,A
mr0_105,10500,B
mr0_105,10501,B
mr0_105,10502,B
mr0_105,10503,B
mr0_105,10504,B
mr0_105,10505,B
mr0_105,10506,A
mr0_105,10507,A
mr0_105,10508,B
mr0_105,10509,A
mr0_105,10510,A
mr0_106,10600,B
mr0_106,10601,A
mr0_106,10602,B
mr0_106,10603,B
mr0_106,10604,B
mr0_106,10605,A
mr0_106,10606,A
mr0_106,10607,A
mr0_106,10608,A
mr0_106,10609,A
mr0_106,10610,A
mr0_107,10700,B
mr0_107,10701,A
mr0_107,10702,B
mr0_107,10703,B
mr0_107,10704,B
mr0_107,10705,A
mr0_107,10706,B
mr0_107,10707,A
mr0_107,10708,B
mr0_107,10709,A
mr0_107,10710,A
mr0_108,10800,B
mr0_108,10801,B
mr0_108,10802,B
mr0_108,10803,B
mr0_108,10804,A
mr0_108,10805,B
mr0_108,10806,A
mr0_108,10807,A
mr0_108,10808,A
mr0_108,10809,B
mr0_108,10810,A
mr0_109,10900,B
mr0_109,10901,B
mr0_109,10902,B
mr0_109,10903,A
mr0_109,10904,A
mr0_109,10905,A
mr0_109,10906,A
mr0_109,10907,A
mr0_109,10908,A
mr0_109,10909,B
mr0_109,10910,A
mr0_110,11000,B
mr0_110,11001,B
mr0_110,11002,B
mr0_110,11003,B
mr0_110,11004,B
mr0_110,11005,A
mr0_110,11006,A
mr0_110,11007,A
mr0_110,11008,A
mr0_110,11009,A
mr0_110,11010,A
mr0_111,11100,B
mr0_111,11101,B
mr0_111,11102,B
mr0_111,11103,B
mr0_111,11104,A
mr0_111,11105,A
mr0_111,11106,B
mr0_111,11107,B
mr0_111,11108,A
mr0_111,11109,A
mr0_111,11110,A
mr0_112,11200,B
mr0_112,11201,B
mr0_112,11202,B
mr0_112,11203,B
mr0_112,11204,B
mr0_112,11205,A
mr0_112,11206,A
mr0_112,11207,A
mr0_112,11208,A
mr0_112,11209,A
mr0_112,11210,A
mr0_113,11300,B
mr0_113,11301,B
mr0_113,11302,B
mr0_113,11303,B
mr0_113,11304,B
mr0_113,11305,B
mr0_113,11306,A
mr0_113,11307,B
mr0_113,11308,A
mr0_113,11309,A
mr0_113,11310,A
mr0_114,11400,B
mr0_114,11401,A
mr0_114,11402,B
mr0_114,11403,A
mr0_114,11404,B
mr0_114,11405,B
mr0_114,11406,A
mr0_114,11407,A
mr0_114,11408,A
mr0_114,11409,A
mr0_114,11410,A
mr0_115,11500,B
mr0_115,11501,A
mr0_115,11502,B
mr0_115,11503,B
mr0_115,11504,B
mr0_115,11505,B
mr0_115,11506,A
mr0_115,11507,A
mr0_115,11508,A
mr0_115,11509,A
mr0_115,11510,A
mr0_116,11600,B
mr0_116,11601,B
mr0_116,11602,B
mr0_116,11603,B
mr0_116,11604,B
mr0_116,11605,A
